file,buffer_cm,mean_lightness,std_lightness,n_px,area_cm2,pixels_per_cm
BG_02_before_roi_data.mat,-4.5,0.4876249432563782,0.018199719488620758,467955,119.20856432874467,62.653929947896614
BG_02_before_roi_data.mat,-4.0,0.4864351749420166,0.019160296767950058,557391,141.9918173323574,62.653929947896614
BG_02_before_roi_data.mat,-3.5,0.48563018441200256,0.018769796937704086,654860,166.82142606943344,62.653929947896614
BG_02_before_roi_data.mat,-3.0,0.48496681451797485,0.01837514340877533,761391,193.95952175492778,62.653929947896614
BG_02_before_roi_data.mat,-2.5,0.4840284287929535,0.01905660703778267,873898,222.61996548762446,62.653929947896614
BG_02_before_roi_data.mat,-2.0,0.48337653279304504,0.018850786611437798,994526,253.34918239490787,62.653929947896614
BG_02_before_roi_data.mat,-1.5,0.48276185989379883,0.019447579979896545,1124426,286.4403824169269,62.653929947896614
BG_02_before_roi_data.mat,-1.0,0.48182085156440735,0.020448679104447365,1260083,320.99814162698885,62.653929947896614
BG_02_before_roi_data.mat,-0.5,0.4811694025993347,0.020774682983756065,1403869,357.6267119608305,62.653929947896614
BG_02_before_roi_data.mat,0.0,0.4808919131755829,0.020749162882566452,1554747,396.0619242543039,62.653929947896614
BG_02_before_roi_data.mat,0.5,0.4805581271648407,0.020974405109882355,1712415,436.22684592537166,62.653929947896614
BG_02_before_roi_data.mat,1.0,0.480031281709671,0.022189468145370483,1876841,478.11332517726163,62.653929947896614
BG_02_before_roi_data.mat,1.5,0.47942784428596497,0.02388213947415352,2046880,521.4296805317197,62.653929947896614
BG_02_before_roi_data.mat,2.0,0.4787474572658539,0.026067789644002914,2225382,566.901931388767,62.653929947896614
BG_02_before_roi_data.mat,2.5,0.4785628616809845,0.026688776910305023,2408182,613.4690704497762,62.653929947896614
BG_02_before_roi_data.mat,3.0,0.4785672724246979,0.02712673507630825,2596472,661.4347521445103,62.653929947896614
